VideoID,CommentsTotal,CommentsClean,CareScore,FairnessScore,LoyaltyScore,AuthorityScore,SanctityScore,CIIndex,NarrativeLabel,SilhouetteScore,VideoCommentAlignment,CollectiveAction
c3u2MNTJhWE,,0,0.8360012274619336,0.8899027955799335,0.5114397579428168,0.1294553266021215,2.6061083224103427,0.8333333333333333,Noise,,,
KQjJ_474Hk0,0.0,0,1.4247408282838046,-0.0287829549816178,0.3088909368289398,-0.3189264242799064,1.3861470981591502,0.8863636363636364,Good health (benefits),0.00447604,,
ng_FtNMTXdQ,,0,1.2151478254345445,1.3683241432786253,0.8736543232707915,0.1149520881412212,2.816857692050548,0.7584269662921348,Noise,,,
gEST04DXABI,,0,-0.0813868157485152,-0.1191072428915626,0.3425859662543431,-0.3723550495166791,0.0314769353303759,0.6988636363636364,Noise,,,
Hx9c-JTK7EE,,0,0.7649361324957668,-0.2756282024406607,-0.0963696355627836,-0.4065774243820731,9.173777674305985,0.956896551724138,Noise,,,
SOILzuqafZo,3.0,3,0.5717297724680279,-0.0128675137260267,-0.0858122381868747,-0.3295391422296166,-0.2148649657217382,0.9117647058823528,Good health (benefits),0.050439864,0.45152593,0.0
7Buv6VHggBA,21.0,12,0.0981891174599745,-0.2676115441878752,0.0140681741473585,-0.3524623019985824,2.2896803331858893,0.9761904761904762,Good health (personal),-0.10974978,0.37557,0.0425925925925925
fFBxWN4hSq8,,0,1.1580797621587575,1.4253589534141504,-0.0973011551039635,-0.0957999856814491,0.4495078888078202,0.875,Noise,,,
SA4LNu3QfaQ,0.0,0,1.064537132557234,-0.1041391512706651,0.2799327675022583,-0.3367808715834837,0.1279067041455366,0.6904761904761905,Good health (benefits),0.008401637,,
3xmM8KlIY3c,,0,0.4824702498107613,0.0954243353209029,-0.1218779347678193,-0.1845119393991999,-0.2523606852096192,0.9479166666666669,Noise,,,
Gt1LZLhPsh0,2.0,2,-0.1569358007096306,-0.2572437031211743,-0.1806662079260557,0.2145294612270355,-0.3231042479630499,0.9642857142857144,Good health (personal),0.021841602,0.13210374,0.0
d_WJA7z6THE,2.0,1,1.495504474370416,0.7146967339914831,4.516734701463343,-0.1063924645513594,10.37519921770491,0.8333333333333333,Choose (personal),-0.1599381,0.01629243,0.0
sVZ54nlCeLg,,0,0.7339240891837614,5.60838365660293,0.152630412391595,1.271054019745122,6.309208943994875,0.75,Noise,,,
1dA9CANhkGA,1.0,1,-0.1393996943378896,-0.1367459779124208,-0.1985055729183038,-0.4448774523000416,0.3414273880368845,0.75,Good health (personal),0.013993136,-0.038248945,0.0
Zfw3x3vXUrA,3.0,1,-0.1644429732434497,0.3595540217904908,-0.1107917084355423,-0.2503683979027203,-0.0103708536414241,0.1666666666666666,Educate (inform),-0.00680012,0.13425232,0.0
2nct-ZnCg0M,23.0,8,0.8311690859949028,-0.0885810856000754,0.5258591807051772,-0.1614783354980776,0.0888608456332661,0.7307692307692308,Good health (benefits),-0.030750891,0.33673528,0.0
vwI5v35rcKM,0.0,0,-0.1051473463117953,1.2710469003283695,-0.1420924606309465,1.1980096496583232,4.980918136675661,0.8333333333333333,Good health (personal),-0.022044968,,
n_l4Ik7TGbA,0.0,0,-0.1434282155556346,0.5426478342583047,-0.1343580732802562,-0.1874519169343955,-0.0237012111749386,0.8636363636363636,Good health (personal),-0.09016675,,
TT15Rg91UNQ,,0,1.3524902255726254,15.966199801936249,5.179783259975372,0.8991332731299656,9.611095668780491,0.9705882352941176,Noise,,,
shbnDEoUBlA,2.0,2,1.1950948132872146,17.262549303085002,0.9885936839264956,-0.3412611435691566,5.323843453852596,0.1666666666666666,Fight (convert),0.07267962,0.51440406,0.0
6RFxu8rKquA,5.0,3,1.561539020928559,1.0762118108283207,1.334476628435478,-0.4021778024978442,1.3128483466700078,0.875,Good health (benefits),0.073467605,0.030441202,0.0350877192982456
rflN986NibY,,0,-0.0974635419052442,-0.1749517792949252,-0.0782556720966778,-0.3219439993082924,2.3768880545709936,0.9285714285714286,Noise,,,
yT4jZ3sEUUc,2.0,2,-0.170480083755765,-0.3257637689414676,-0.1436860603504708,-0.4137350778233528,-0.3688783108399837,0.86,Good health (personal),-0.06725923,0.401459,0.0
amI1ULkKvsQ,1.0,1,0.6555148203154051,1.5609848718973012,0.0076219240076827,0.9906329088959068,0.840152020988751,0.75,Good health (personal),-0.30675662,0.07599551,0.0
RY0rxaGebOU,1.0,1,-0.076991173114053,14.841577167584006,0.0490376428105487,0.5577277000424069,1.901760364030115,0.9166666666666669,Good health (personal),-0.048074797,0.5069321,0.0
om0bqB8QJnU,0.0,0,0.084889867609384,-0.3093349807004865,0.6633936464807797,0.0946397744511014,-0.2394566517714345,0.3035714285714286,Educate (inform),-0.030100353,,
6D79YMuuK10,1.0,0,1.2918144119891468,15.63987176433616,-0.152965289978292,0.1757298533943737,0.7009496347516538,0.9166666666666669,Choose (discuss),0.0622396,,
3WdZJTIvtmU,0.0,0,-0.1793839919932869,-0.2899112336145794,-0.1371110159926706,-0.2803197001408559,-0.0925705032576059,0.9545454545454546,Good health (personal),-0.06634075,,
ovuI7iR5YxE,,0,0.7159264119253945,0.7784649436071905,-0.0845352291450652,-0.0699576472614226,2.8048084586203816,0.6428571428571428,Noise,,,
A34ZdkjpDw8,2.0,1,0.2872008779579277,-0.2429547301796218,-0.1501339969240364,-0.4023319496453418,0.8561789831847554,0.25,Educate (inform),-0.034666274,0.3447176,0.0
JLNNCIjIZkQ,12.0,6,1.051394324771707,0.6849441658616898,0.0174591452785931,1.5730654440884488,0.1150912349797014,0.8076923076923077,Choose (personal),0.009577338,0.20888321,0.0
ROjnalbySEQ,2.0,2,-0.1854221320343919,0.6965249789375205,-0.1501438975529271,-0.3901704014252102,-0.0018406343678377,0.875,Good health (personal),0.021326033,0.24037234,0.0
95YW7VRdTs0,2.0,1,-0.07945644036171,0.4025312980798597,-0.174771740599393,-0.3300940470804154,0.4599678352381383,0.9375,Good health (personal),-0.1199151,0.38550913,0.0
8QLrwme6MJY,6.0,5,-0.1640530935406649,-0.2563787411669646,-0.1803997146599747,-0.2015159721482894,-0.3487525140871365,0.7375478927203065,Good health (personal),0.032986663,0.23439793,0.0285714285714285
FJB-lCYYs7Y,0.0,0,0.1207290650517224,7.796192134882182,-0.037374300445425,-0.3322111170279719,-0.0955554891973671,0.875,Good health (personal),-0.21071266,,
jrF1VmgUFP8,9.0,4,1.5298249743524872,7.61419796607497,0.1631840812572031,-0.3019541137764608,7.327205800604976,0.875,Choose (discuss),0.14447588,0.19624282,0.0
6ldJgVq_uoo,1.0,0,1.5520138312526184,1.578981000618306,-0.0755606130726389,-0.1018956807301333,2.601966262750414,0.8333333333333333,Good health (benefits),-0.06019728,,
P-wKj4SGltA,0.0,0,-0.1292506957125403,1.129042095757092,9.892512669478002,2.4871674066681897,1.2318209845002328,0.8333333333333333,Choose (personal),0.031047879,,
G_tG5vXJ7uY,,0,0.6227594000248915,0.0590030025490907,5.183099683845271,1.236012565014037,35.53980626169035,0.3571428571428571,Noise,,,
_i2FX3a_iqo,,0,-0.0067994498632758,-0.0956764981424367,0.4950983971076856,-0.1474188257039969,0.4177108234563342,0.9166666666666669,Noise,,,
ZPVEx9-fKjo,3.0,1,1.3132145394024186,16.231962206444976,0.3684415675896316,-0.3485294516673,1.9522261437730348,0.875,Choose (discuss),0.13505048,0.44908535,0.0
gLPSa86jaeU,0.0,0,-0.1705632529387779,-0.2695461692373386,0.1580567830321347,-0.3163058749259222,0.1736786907074749,0.25,Educate (inform),-0.06494368,,
P8c_lv8CNOI,0.0,0,-0.1487908849639067,-0.2730941472356976,-0.1752789671406961,-0.4007774304231752,-0.4036132486564258,0.9615384615384616,Good health (personal),0.003106723,,
AFizB9GLhJM,1.0,0,0.8917565346592442,0.2327324261896595,0.0283205252312307,0.6942165614169924,4.052914057131958,0.8333333333333333,Good health (benefits),-0.08001349,,
eqChiVh24JU,,0,1.5146186203843626,3.498642940125749,-0.1225991778003808,0.8728120388477223,0.6398965360912432,0.75,Noise,,,
E3LQBc748Xs,0.0,0,1.3824129454902212,8.777016021831503,0.2790664567381523,-0.2578452307232849,2.058507423222496,0.9642857142857144,Choose (discuss),0.14295107,,
wwtFExpKEok,1.0,0,1.4177953207029468,1.2259516012592775,-0.0264284267132046,-0.294981860832384,4.1983542598829855,0.9166666666666669,Good health (benefits),0.047917556,,
jNVgG8kitnw,2.0,1,1.5297608514520855,0.7071423561296977,0.8248910873460328,-0.4292578061018357,0.108927071021336,0.0714285714285714,Educate (inform),-0.08517311,0.4223523,0.0
i4aPWAZb8Hw,2.0,2,-0.1170532910338545,-0.3413698306893313,-0.1751830503527859,-0.4133985349403813,-0.577815031063371,0.25,Educate (inform),-0.019181777,0.1991113,0.0
d81LGkIlq78,0.0,0,1.2237773428752885,-0.0583884281321828,0.0769493397553959,-0.2707265820557343,1.979907575291806,0.9166666666666669,Good health (benefits),0.004745536,,
0268EsDQBnA,14.0,11,-0.1737027724841602,-0.1437528255097764,-0.0725016743879334,0.2982220753078742,-0.1554311662506548,0.7867647058823529,Good health (personal),-0.08990671,0.49289855,0.0195286195286195
9-R45HV7vL8,1.0,1,0.2026101971146686,0.0882604294144452,0.1752873648931271,-0.2267469276801746,1.153890012007518,0.9,Good health (personal),-0.12433341,0.30218586,0.0
08P-BQ3Dvpc,2.0,1,0.0713216043796909,-0.0603988469492682,-0.0920184066802055,0.080950146998159,-0.1770286928234285,0.9642857142857144,Good health (personal),-0.0686721,0.11389557,0.0
judSdILOLDw,,0,1.3973325632220492,-0.0078922072050888,-0.1791125135918541,-0.2908468972129434,8.71565047343568,0.8333333333333333,Noise,,,
9bH_UCEPmK8,0.0,0,-0.1238987401722103,-0.1128119763137954,-0.1944946732780993,-0.3816436579668815,0.8619868892410906,0.9,Good health (personal),-0.10087963,,
BP6Z63yVgvU,3.0,2,0.0435073879226415,1.497223546036779,-0.1649249055080766,-0.3146139261318659,0.6211406164700024,0.9444444444444444,Good health (personal),-0.140741,0.12326706,0.0
G1yYqAgKgPw,1.0,0,-0.1506094282312194,-0.0678443346731053,-0.1632766745083931,0.2498191915729716,1.7533227174493546,0.9583333333333331,Good health (personal),0.011857162,,
nA9Wjmn0jdk,,0,0.5383787038685315,0.1745877916819166,-0.1614343659433051,-0.3695823434306103,36.59342664343257,0.8333333333333333,Noise,,,
PCCXqX_Lgos,0.0,0,-0.0563197668400144,-0.1135261659142963,1.5385042685133157,1.272483243273974,1.6217734395294208,0.75,Good health (personal),-0.10004443,,
mifIlvmARZw,2.0,2,1.351333644380461,-0.3079863987142014,0.2665377787577705,-0.202002346422262,-0.1775055657511009,0.75,Good health (benefits),-0.0054015494,0.23132913,0.0
t-q5Q4ZlmYM,0.0,0,-0.0294006170129906,0.2036280904166026,0.1963883240036445,0.2843319422099918,-0.1007539401757777,0.25,Educate (inform),-0.0644675,,
ZTSerFQmzpc,0.0,0,-0.1079862416693687,-0.2841713230439791,-0.0925142641331764,0.0586157243573597,0.3592264284546965,0.8636363636363636,Good health (personal),-0.029712906,,
UIwbTjGXyCk,14.0,5,1.326549306215065,12.419859412705542,-0.1025850048723025,-0.2907485247588802,0.3812929002069782,0.9375,Choose (discuss),0.064384736,0.39898965,0.0057142857142857
IxQAp7N-ti4,0.0,0,1.4967854896131934,7.663265554189029,1.3804862160989504,-0.0938909572064179,4.970720409953672,0.9166666666666669,Choose (discuss),0.15024601,,
LT0qBfIDuyM,1.0,0,-0.1382415314475152,0.2308588672947501,-0.1781043289954889,-0.253010028435333,0.0445955087343588,0.9444444444444444,Good health (personal),-0.109265134,,
2lWBclXW6D4,13.0,9,1.3659847296549394,1.0496164951295257,0.2432624671632965,-0.2634453697499738,4.538052228533422,0.875,Good health (benefits),-0.14360516,0.27780688,0.001564945226917
lavrVh9NMxs,1.0,0,0.1595252366103408,0.3357136936078246,-0.1259025576203982,-0.3640078166484058,-0.2860294541515106,0.875,Good health (personal),-0.10186017,,
7zt4V4h0UXE,4.0,2,1.5481847144432062,0.0235800135457809,0.3195082427611259,-0.3812207712460685,2.629652601922811,0.8125,Good health (benefits),-0.11006495,0.3780257,0.0833333333333333
BsYYHhRbsIA,3.0,1,-0.1735704709099061,-0.2375854464227551,-0.1577104101613722,-0.3195357258442384,0.1505629248588776,0.9642857142857144,Good health (personal),-0.10628865,0.055738296,0.0
gDHzlVQLMOM,0.0,0,1.5618095839444208,-0.2469726150451208,1.4888812381132226,-0.3464788261881081,1.7764558865927311,0.2142857142857143,Educate (inform),-0.06465929,,
24xxerBYb6s,2.0,2,-0.0952405861922473,0.1191173692577434,0.0949240404936868,-0.1574198976096819,0.5775485718973333,0.1666666666666666,Educate (inform),-0.05625688,0.32321984,0.0
GLIop3no1Yc,,0,-0.0834505044264474,-0.1503214133987004,0.2871379702540595,-0.2316201440317224,0.4603569744194594,0.8596287703016241,Noise,,,
gfl3etO9gbY,66.0,53,1.5377827331638552,2.3794943403576374,3.1491717315133005,-0.3141815705838842,0.2715110669288058,0.3650442477876106,Educate (inspire),0.041423976,0.69150764,0.0080440015978834
IkWW9vBohtY,0.0,0,1.5659870127864322,7.565083097431874,10.777330611482572,0.91821862968827,0.1236820826511537,0.8333333333333333,Choose (personal),0.01721774,,
bQOwcMTs7gU,364.0,144,1.3614590065922454,0.3076905421623845,3.7135835251699687,-0.3206324877986459,1.8501289787999555,0.9,Choose (personal),-0.13420467,0.6984632,0.0086293698330064
5tCLn2jcb6Y,7.0,6,1.2618683762724885,0.9252338502212256,1.6847180867625495,-0.1322143964287508,0.5239379299600059,0.875,Good health (benefits),-0.09125261,0.633231,0.0
7dSYBCsqwYk,0.0,0,1.1176205631782177,6.347649690336085,0.1376100799644999,-0.3397669923067621,3.393275578303746,0.75,Choose (discuss),0.08313025,,
1_mqeOzcO2U,,0,1.5140089897207087,2.202122975460427,0.6547920994128688,-0.3523558482665566,10.741688445008815,0.8333333333333333,Noise,,,
--En0ghVtXA,0.0,0,-0.0612944570770219,4.40074746349925,0.0550874433180391,-0.3325784635033196,-0.1736513588518988,0.375,Educate (inform),-0.018361095,,
ROU_QxjV8gA,28.0,22,1.466265749869023,-0.1654308574977897,-0.1461851603454459,-0.3729267341435673,2.9982985542392173,0.8333333333333333,Good health (benefits),0.03830444,0.34816995,0.0041322314049586
YdVjrDWyi7g,474.0,154,1.3877070924546473,0.3538528957458176,4.305396657281529,-0.2745365960050535,5.45685823264747,0.6176470588235294,Choose (personal),-0.1858981,0.63639295,0.0102484648184702
BRT-H0jhglk,100.0,57,0.4787514778257906,-0.3224333538372623,-0.1852826004305798,-0.2613222137245201,0.4950338131672118,0.875,Good health (benefits),0.003312184,0.37919587,0.0063133918646809
YJU6Sz4tg4Y,0.0,0,-0.177659315746204,-0.3860350309229152,-0.1583405054575066,-0.3892947669677376,-0.2629913424837415,0.9642857142857144,Good health (personal),0.015058612,,
eKx5JYlE1lY,8436.0,172,1.2990151465255206,0.1408959221866111,-0.0341261714118939,-0.2794140850512257,1.067276531974099,0.8928571428571428,Good health (benefits),-0.14267065,0.7551313,0.0102280957865292
jJLjRU2uG5Y,,0,1.5524531621799549,17.00400922582608,3.4129521334994832,1.4898893810844902,36.13663545688386,0.9166666666666669,Noise,,,
x1t-Z_LSf4o,,0,1.5495091373271723,6.750124197435663,-0.0601074178081453,0.6854859104258423,19.0787821106361,0.8333333333333333,Noise,,,
Ja3mqvprgYc,46025.0,175,1.5463213563932794,0.8499085402547873,-0.1233826640102847,2.1204532231397257,3.2514500512038147,0.875,Choose (personal),-0.12927143,0.6358404,0.0119444371913972
lRwGtPek1FQ,1009.0,154,0.1043303635625422,-0.2952940584425018,-0.2012602536901353,-0.2941496901576307,0.2265647742137684,0.902321083172147,Good health (personal),0.011502793,0.5426078,0.0076285388718392
dIWsBujA-l8,,0,0.8625406806589946,0.0719619615282139,-0.1268374959187153,1.0436168102581531,0.4308654114876922,0.875,Noise,,,
7klmMXiTqxA,,0,1.5575480116075486,1.2564368545528468,1.912552322471858,-0.0901490049379862,22.01332001370972,0.9285714285714286,Noise,,,
PaRaHt5x6n4,1810.0,186,-0.0462955585036137,0.2249920057864121,-0.1402379454967511,0.602670753755054,0.5260747223485523,0.8183153770812929,Good health (personal),-0.16996989,0.661087,0.0078956089814281
pdvN6Ql7rcM,389.0,153,-0.1819402496366141,0.825299369078476,0.1734924370897061,-0.4037062262256303,-0.1802091921333936,0.7,Good health (personal),-0.2160444,0.7033354,0.0139039450572018
Q46ca9CQzcE,532.0,184,0.8739641219298304,0.4144886344491948,-0.1625534123440995,-0.2525748786503292,-0.0405514511422129,0.6969339622641509,Good health (benefits),-0.063467264,0.63055736,0.0092221863554385
Lr2uoxnrqw0,696.0,145,-0.1194114106961319,1.5585570801342288,-0.1250855779156549,0.6863168610142246,0.3165241414843319,0.9375,Good health (personal),-0.1102141,0.62424654,0.0077479380187798
QKeik4hvs4o,,0,0.7228320564365024,0.7178018510345233,0.1682228130222065,0.193749428622787,2.841713825128296,0.9772727272727272,Noise,,,
W9q1IidazY8,,0,-0.1607825513166532,0.0794647112261076,-0.1456716010728014,0.4328512858205576,-0.093469321143527,0.6956224350205198,Noise,,,
SuWFNGA3LF0,3.0,0,-0.1686138579872368,0.041694524740832,-0.1824306055399009,-0.2430588843778069,-0.21260691653746,0.9375,Good health (personal),-0.12945136,,
dBUJpXiVU2k,1306.0,174,0.0415810113111531,1.840190163374697,0.0138510486521263,0.0216986380252395,6.969576398142383,0.7115384615384616,Good health (personal),-0.19556896,0.7705666,0.0070392850547074
NRzd7EITBlc,174.0,148,0.2253571013674634,0.5162614405293912,0.0527300381868288,-0.2670604617437445,0.3259671465810812,0.3546511627906976,Educate (inform),0.052007727,0.36541253,0.0034934290634647
NRzd7EITBlc,174.0,148,0.2253571013674634,0.5162614405293912,0.0527300381868288,-0.2670604617437445,0.3259671465810812,0.3546511627906976,Educate (inform),0.052007727,0.36541253,0.0034934290634647
m2FL6rBItPQ,4429.0,153,0.2435009432149128,9.357449730290847,-0.0958258122588371,0.8078762670890024,5.988303136100144,0.8805609284332689,Good health (personal),-0.16288175,0.47443664,0.0070859290272745
1A_LdFYnQko,,0,0.5554769327653453,1.482164244659673,3.1837790757837503,-0.0638505168934187,1.0067446638798994,0.8755697356426618,Noise,,,
VMx_56bHlng,1874.0,138,1.0164254353950726,-0.0916068764221747,-0.0625347468479174,-0.2884448533663597,2.330482791935456,0.9285714285714286,Good health (benefits),-0.010325492,0.5955349,0.004057648485937
Oro-qY-BmIU,,0,1.5528036116425676,7.961431062416312,-0.1613172333581671,-0.3411563453268733,20.71619318442429,0.8333333333333333,Noise,,,
2bXNnoSbKK8,1409.0,146,1.1454029497399842,0.8469173674752132,0.8399643646193972,1.5597419573784406,0.3752954077159715,0.8523316062176165,Choose (personal),0.021946035,0.38205895,0.0171832000039945
fFD2ol6IuIA,546.0,166,-0.0991424112459483,0.1265597774068923,-0.1305798648053637,-0.3710892601457012,-0.424690941456713,0.9489130434782608,Good health (personal),-0.020111434,0.32517526,0.0084152483241168
igk0MW1Xe4I,12549.0,158,-0.1481323552451217,-0.1273668977023981,-0.1658326428897079,-0.1902952923369289,0.0593670553817763,0.7222222222222222,Good health (personal),-0.09728578,0.46194494,0.0079107881447234
wvR80KmifF4,60879.0,168,1.3830689583851654,8.942945317550162,0.1024828207453853,0.3268947748758111,0.9657639062989998,0.8088842975206612,Choose (discuss),0.132968,0.61218536,0.0142104131949223
ag3hVD-dH-4,3311.0,154,1.5423590776940328,0.3415335281991581,0.0977830736645794,-0.2866253409537345,0.3035985898725584,0.95,Good health (benefits),-0.10956825,0.643223,0.0071525366168223
CTz1avorXSw,,0,0.5917603059763837,1.0770913011290009,-0.1135562554192463,0.0168491057032448,0.2056945996594767,0.75,Noise,,,
R9bxwrHgSkU,,0,1.4817352214717967,2.1830057004014387,-0.06719808072351,-0.0099409288245773,14.346833810275468,0.75,Noise,,,
ZA-srogIa48,126.0,60,1.539499142900361,5.861246447348294,1.6032022970376814,3.2063049738323293,8.256169892700193,0.3235294117647058,Fight (protest),-0.11794382,0.5784367,0.0048618288808501
